id,subject_id,label,expected_freq,detected_freq,freq_error,peak_power,snr,accuracy_score,success
2476,S1,Forward,12.0,6.8359375,5.1640625,4.578296394128082,2.6282775404774337,0.0,True
2477,S1,Left,8.0,5.859375,2.140625,36.617218112498,5.53692592868,0.0,True
2478,S1,Forward,12.0,6.8359375,5.1640625,7.76669672975622,4.462324420969855,0.0,True
2479,S1,Right,10.0,10.7421875,0.7421875,4.3458308194097155,2.090304556395213,0.62890625,True
2480,S1,Left,8.0,9.765625,1.765625,5.8554916243957775,1.8934390362391489,0.1171875,True
2481,S2,Right,10.0,6.34765625,3.65234375,216.76112006987432,7.214560696986526,0.0,True
2482,S2,Right,10.0,,,,,0.0,False
2483,S2,Backward,15.0,,,,,0.0,False
2484,S2,Left,8.0,,,,,0.0,False
2485,S2,Left,8.0,5.37109375,2.62890625,7.619684364523685,2.2989615762361995,0.0,True
2486,S2,Right,10.0,13.18359375,3.18359375,2.195473261137283,1.7575956530207675,0.0,True
2487,S2,Backward,15.0,5.859375,9.140625,8.53063893594021,3.993359309453225,0.0,True
2488,S2,Backward,15.0,,,,,0.0,False
2489,S2,Left,8.0,5.37109375,2.62890625,92.72034532423295,7.700207221385034,0.0,True
2490,S2,Right,10.0,5.37109375,4.62890625,35.792135741875256,4.051480463602492,0.0,True
2491,S2,Left,8.0,5.37109375,2.62890625,107.20261803396052,7.36234421828346,0.0,True
2492,S2,Left,8.0,,,,,0.0,False
2493,S2,Left,8.0,5.37109375,2.62890625,79.82564013256898,3.659538861381075,0.0,True
2494,S2,Forward,12.0,,,,,0.0,False
2495,S2,Right,10.0,,,,,0.0,False
2496,S2,Backward,15.0,6.34765625,8.65234375,3.317985752827892,1.803554549844603,0.0,True
2497,S2,Backward,15.0,5.37109375,9.62890625,7.597403339397398,2.4976244110133696,0.0,True
2498,S2,Backward,15.0,,,,,0.0,False
2499,S2,Backward,15.0,7.8125,7.1875,7.8417587229161185,2.0889072044965205,0.0,True
2500,S2,Forward,12.0,6.34765625,5.65234375,7.638177468982264,2.9253040173889997,0.0,True
2501,S2,Backward,15.0,5.859375,9.140625,113.9516800929192,6.976381407129134,0.0,True
2502,S2,Right,10.0,6.8359375,3.1640625,123.9701615537373,4.619297231199926,0.0,True
2503,S2,Forward,12.0,7.32421875,4.67578125,40.69763975676191,1.6303801845998558,0.0,True
2504,S2,Right,10.0,8.30078125,1.69921875,308.6345574650324,4.311103240761568,0.150390625,True
2505,S2,Right,10.0,6.34765625,3.65234375,81.80970985956948,3.473323863204708,0.0,True
2506,S2,Right,10.0,5.859375,4.140625,14.227394662316229,2.252894688852886,0.0,True
2507,S2,Left,8.0,8.7890625,0.7890625,9.729082900962254,3.137669456998478,0.60546875,True
2508,S2,Forward,12.0,5.37109375,6.62890625,3.380254565414168,1.9177046342331443,0.0,True
2509,S2,Right,10.0,9.27734375,0.72265625,11.432937409202557,2.7756578279004516,0.638671875,True
2510,S2,Left,8.0,5.859375,2.140625,39.3318610658053,3.7638461197895334,0.0,True
2511,S2,Forward,12.0,,,,,0.0,False
2512,S2,Backward,15.0,6.34765625,8.65234375,16.241350672985025,2.421415611513528,0.0,True
2513,S2,Right,10.0,,,,,0.0,False
2514,S2,Forward,12.0,5.37109375,6.62890625,49.85344309018089,2.818597996233499,0.0,True
2515,S2,Backward,15.0,7.8125,7.1875,33.69096174966743,2.745169170764903,0.0,True
2516,S2,Right,10.0,5.37109375,4.62890625,17.817894560137386,2.6064471943293404,0.0,True
2517,S2,Right,10.0,6.34765625,3.65234375,34.9022497163129,3.5270536158738315,0.0,True
2518,S2,Left,8.0,9.27734375,1.27734375,6.972476202267347,2.2255350311993696,0.361328125,True
2519,S2,Backward,15.0,5.37109375,9.62890625,84.80381079323155,9.295271449015564,0.0,True
2520,S2,Forward,12.0,5.37109375,6.62890625,98.94537887762532,8.872542577482507,0.0,True
2521,S2,Right,10.0,,,,,0.0,False
2522,S2,Left,8.0,8.30078125,0.30078125,9.704283325820436,2.2745983506582195,0.849609375,True
2523,S2,Left,8.0,7.32421875,0.67578125,8.069586115497296,2.23212472496372,0.662109375,True
2524,S2,Right,10.0,5.37109375,4.62890625,17.59190627457588,4.167350022304983,0.0,True
2525,S2,Left,8.0,6.34765625,1.65234375,24.04616400160056,3.9541323666928436,0.173828125,True
2526,S2,Right,10.0,8.30078125,1.69921875,44.41867260807508,6.191846636012415,0.150390625,True
2527,S2,Left,8.0,5.37109375,2.62890625,37.27372543423928,5.252471778184347,0.0,True
2528,S2,Backward,15.0,6.34765625,8.65234375,37.490535247334776,3.4008477980011484,0.0,True
2529,S2,Backward,15.0,7.32421875,7.67578125,8.253498398783593,1.5224616330340004,0.0,True
2530,S2,Forward,12.0,5.859375,6.140625,20.478132150799762,3.3379407253319484,0.0,True
2531,S2,Backward,15.0,5.859375,9.140625,13.996309361320401,4.598125044887042,0.0,True
2532,S2,Right,10.0,6.34765625,3.65234375,10.392777289976314,3.256988832963858,0.0,True
2533,S2,Right,10.0,,,,,0.0,False
2534,S2,Left,8.0,5.37109375,2.62890625,18.475793787469765,4.297208337325697,0.0,True
2535,S2,Forward,12.0,5.859375,6.140625,33.26659781719295,2.87598683675265,0.0,True
2536,S2,Backward,15.0,8.30078125,6.69921875,17.24311488205411,2.5447817161687762,0.0,True
2537,S2,Backward,15.0,9.27734375,5.72265625,6.320590449297325,1.9164075749369047,0.0,True
2538,S2,Backward,15.0,5.37109375,9.62890625,35.385086329306084,5.621457973951012,0.0,True
2539,S2,Forward,12.0,,,,,0.0,False
2540,S2,Left,8.0,10.7421875,2.7421875,6.307942518539188,1.8788132275551563,0.0,True
2541,S2,Right,10.0,5.859375,4.140625,6.870889890203812,3.6612815773470837,0.0,True
2542,S2,Right,10.0,9.765625,0.234375,1.925664285036208,1.5497477805665871,0.8828125,True
2543,S2,Right,10.0,8.7890625,1.2109375,8.925025584469095,4.556460281991617,0.39453125,True
2544,S2,Right,10.0,10.25390625,0.25390625,4.822710574463331,3.014371764313064,0.873046875,True
2545,S2,Forward,12.0,6.8359375,5.1640625,2.8667830814362443,2.0718478167856156,0.0,True
2546,S2,Right,10.0,10.7421875,0.7421875,2.8435657707606015,2.640758913073672,0.62890625,True
2547,S2,Forward,12.0,8.7890625,3.2109375,9.769718128158074,4.540336844195376,0.0,True
2548,S2,Left,8.0,10.25390625,2.25390625,3.901449620510089,3.081208422098532,0.0,True
2549,S2,Left,8.0,10.25390625,2.25390625,4.014050519751951,3.1929703309923188,0.0,True
2550,S2,Left,8.0,8.7890625,0.7890625,10.430481541976244,5.4396215405907204,0.60546875,True
2551,S2,Forward,12.0,8.7890625,3.2109375,2.141028624011361,1.3829900602594842,0.0,True
2552,S2,Forward,12.0,6.34765625,5.65234375,2.3475867766606617,1.9617702955359837,0.0,True
2553,S2,Right,10.0,10.25390625,0.25390625,3.0489838972554195,2.099362452993919,0.873046875,True
2554,S2,Right,10.0,10.7421875,0.7421875,2.0207041663445615,1.927781702149058,0.62890625,True
2555,S2,Left,8.0,10.7421875,2.7421875,2.4609334698343464,2.343610168433638,0.0,True
2556,S2,Forward,12.0,5.37109375,6.62890625,4.863616715576268,2.783187196773266,0.0,True
2557,S2,Left,8.0,10.25390625,2.25390625,4.989915502997093,3.3719518497386387,0.0,True
2558,S2,Left,8.0,10.7421875,2.7421875,3.3872942432353867,3.048232894991026,0.0,True
2559,S2,Forward,12.0,7.8125,4.1875,2.6510366228593307,1.7968722086133222,0.0,True
2560,S2,Left,8.0,6.8359375,1.1640625,1.9500764761366358,2.0708097484777457,0.41796875,True
2561,S3,Forward,12.0,6.8359375,5.1640625,10669.322349014821,3.7409515598977565,0.0,True
2562,S3,Left,8.0,5.859375,2.140625,14666.21141434695,3.367367195987023,0.0,True
2563,S3,Backward,15.0,6.34765625,8.65234375,10953.231249375553,3.9616987902011958,0.0,True
2564,S3,Forward,12.0,11.71875,0.28125,439.16644931468346,1.969242134727328,0.859375,True
2565,S3,Backward,15.0,,,,,0.0,False
2566,S3,Left,8.0,5.859375,2.140625,32.797253229890416,3.5110048835472947,0.0,True
2567,S3,Left,8.0,9.765625,1.765625,17.502431597645362,2.8723739257602707,0.1171875,True
2568,S3,Left,8.0,9.765625,1.765625,76.54253635305622,2.4182128467111954,0.1171875,True
2569,S3,Backward,15.0,,,,,0.0,False
2570,S3,Left,8.0,,,,,0.0,False
2571,S3,Right,10.0,,,,,0.0,False
2572,S3,Forward,12.0,,,,,0.0,False
2573,S3,Right,10.0,10.7421875,0.7421875,10.3529188905415,2.0713634932508906,0.62890625,True
2574,S3,Backward,15.0,10.7421875,4.2578125,15.154812415542073,2.5456223517190777,0.0,True
2575,S3,Forward,12.0,5.859375,6.140625,2133.1563431553113,3.5872457338534063,0.0,True
2576,S3,Right,10.0,6.8359375,3.1640625,14.882562430893762,2.4621753691803323,0.0,True
2577,S3,Backward,15.0,,,,,0.0,False
2578,S3,Forward,12.0,5.859375,6.140625,29.237999683328212,3.590987713556539,0.0,True
2579,S3,Left,8.0,6.34765625,1.65234375,16.544356359071937,3.1648666906719676,0.173828125,True
2580,S3,Right,10.0,6.8359375,3.1640625,20.634493064347147,2.6561761074621435,0.0,True
2581,S3,Right,10.0,5.859375,4.140625,35.706192669181654,3.276136007425249,0.0,True
2582,S3,Forward,12.0,5.859375,6.140625,25.78862101250088,3.2472654023997074,0.0,True
2583,S3,Left,8.0,9.765625,1.765625,43.851739808364634,4.506376473849138,0.1171875,True
2584,S3,Right,10.0,10.25390625,0.25390625,15.231968844533048,1.5073304174471092,0.873046875,True
2585,S3,Forward,12.0,,,,,0.0,False
2586,S3,Right,10.0,,,,,0.0,False
2587,S3,Left,8.0,5.859375,2.140625,19.691148730764848,2.839745446260663,0.0,True
2588,S3,Right,10.0,5.859375,4.140625,52.06756267648324,3.9183733593017878,0.0,True
2589,S3,Right,10.0,5.37109375,4.62890625,79.10527759351872,5.601213201950533,0.0,True
2590,S3,Left,8.0,5.859375,2.140625,43.51157613677034,2.6451746547860386,0.0,True
2591,S3,Right,10.0,6.34765625,3.65234375,40.50171021089849,3.009552087492265,0.0,True
2592,S3,Left,8.0,5.37109375,2.62890625,95.70036847552548,7.175613949689227,0.0,True
2593,S3,Forward,12.0,8.7890625,3.2109375,24.470938578754538,2.2581426136405005,0.0,True
2594,S3,Right,10.0,6.8359375,3.1640625,39.3202868108247,3.1026783491713252,0.0,True
2595,S3,Backward,15.0,10.7421875,4.2578125,18.844738064710643,1.43268964435728,0.0,True
2596,S3,Backward,15.0,5.859375,9.140625,23.832103547921122,2.760491073956571,0.0,True
2597,S3,Right,10.0,8.30078125,1.69921875,47.62835777279571,5.633456302437379,0.150390625,True
2598,S3,Backward,15.0,11.23046875,3.76953125,717.3383911436531,2.520454318565984,0.0,True
2599,S3,Right,10.0,6.8359375,3.1640625,27.989278738666297,2.383229695141434,0.0,True
2600,S3,Forward,12.0,5.37109375,6.62890625,37.75177822535652,2.5801547736796393,0.0,True
2601,S3,Right,10.0,6.8359375,3.1640625,8.806182344379708,2.7184421389279985,0.0,True
2602,S3,Left,8.0,9.765625,1.765625,11.908644969436367,3.030822863387682,0.1171875,True
2603,S3,Forward,12.0,10.25390625,1.74609375,27.337752262281033,4.512060883962868,0.126953125,True
2604,S3,Backward,15.0,9.27734375,5.72265625,36.797462569992256,5.836045025133617,0.0,True
2605,S3,Backward,15.0,8.7890625,6.2109375,16.337737331698204,3.664353821524823,0.0,True
2606,S3,Forward,12.0,9.27734375,2.72265625,9.241967445825992,2.6568929636415524,0.0,True
2607,S3,Right,10.0,9.27734375,0.72265625,16.991790449780503,2.854404484021365,0.638671875,True
2608,S3,Backward,15.0,5.859375,9.140625,7.906711006579429,2.0128700050876,0.0,True
2609,S3,Forward,12.0,5.37109375,6.62890625,8.195341401255725,2.5204015782337232,0.0,True
2610,S3,Left,8.0,8.7890625,0.7890625,10.890755055059302,3.6692932872492516,0.60546875,True
2611,S3,Left,8.0,,,,,0.0,False
2612,S3,Right,10.0,5.37109375,4.62890625,1542.2954797096363,7.697211474427369,0.0,True
2613,S3,Backward,15.0,9.765625,5.234375,14.060217921595706,4.524619122233734,0.0,True
2614,S3,Forward,12.0,9.27734375,2.72265625,9.533591964262655,3.5248218159518383,0.0,True
2615,S3,Left,8.0,9.765625,1.765625,14.846479482431945,5.24697430324015,0.1171875,True
2616,S3,Backward,15.0,9.765625,5.234375,16.128238693619412,5.576658979658004,0.0,True
2617,S3,Forward,12.0,10.7421875,1.2578125,5.481647762268051,2.3344064834313443,0.37109375,True
2618,S3,Left,8.0,10.7421875,2.7421875,5.713180115695806,3.2131920332809423,0.0,True
2619,S3,Left,8.0,8.30078125,0.30078125,11.046898971720482,4.113927857545233,0.849609375,True
2620,S3,Forward,12.0,6.34765625,5.65234375,1806.60770950675,4.558054613130788,0.0,True
2621,S3,Right,10.0,5.859375,4.140625,759.4296991545617,6.159556590659418,0.0,True
2622,S3,Backward,15.0,10.7421875,4.2578125,3.7036649935010058,2.296076664953759,0.0,True
2623,S3,Backward,15.0,8.7890625,6.2109375,64.78630409386824,13.34256701523698,0.0,True
2624,S3,Left,8.0,9.765625,1.765625,19.160594739458134,8.353599509187404,0.1171875,True
2625,S3,Forward,12.0,10.25390625,1.74609375,4.214941193577434,2.587512214690176,0.126953125,True
2626,S3,Backward,15.0,7.8125,7.1875,862.2842871274852,3.287455357376374,0.0,True
2627,S3,Forward,12.0,10.7421875,1.2578125,10.845090812595352,2.8411793378827723,0.37109375,True
2628,S3,Right,10.0,11.71875,1.71875,7.217938542878049,3.4213616489170344,0.140625,True
2629,S3,Backward,15.0,8.7890625,6.2109375,4.081962073361506,2.065646435043083,0.0,True
2630,S3,Right,10.0,6.34765625,3.65234375,43.524701735030995,2.789146460626119,0.0,True
2631,S3,Left,8.0,6.8359375,1.1640625,39.14868742915974,3.7366262029355006,0.41796875,True
2632,S3,Right,10.0,5.37109375,4.62890625,1914.099278054983,6.682368061159501,0.0,True
2633,S3,Right,10.0,10.25390625,0.25390625,12.225241876366281,4.212810696699089,0.873046875,True
2634,S3,Backward,15.0,8.7890625,6.2109375,9.366216741636363,2.736914366906673,0.0,True
2635,S3,Left,8.0,9.765625,1.765625,21.25817974809146,6.904665720243565,0.1171875,True
2636,S3,Forward,12.0,9.27734375,2.72265625,25.28128836759534,9.038652260892613,0.0,True
2637,S3,Forward,12.0,8.7890625,3.2109375,11.755769250784645,2.9493556261130283,0.0,True
2638,S3,Left,8.0,9.765625,1.765625,13.482748824980687,3.201487339345975,0.1171875,True
2639,S3,Forward,12.0,9.765625,2.234375,11.774769807934524,3.3872294524927344,0.0,True
2640,S3,Right,10.0,5.37109375,4.62890625,3.298916668946058,1.9197188215350813,0.0,True
2641,S4,Backward,15.0,6.34765625,8.65234375,33.6459596905032,3.546668251215471,0.0,True
2642,S4,Right,10.0,8.30078125,1.69921875,3.8751114944786473,2.2322866612810937,0.150390625,True
2643,S4,Backward,15.0,16.11328125,1.11328125,4.633618103297653,2.8223085234378193,0.443359375,True
2644,S4,Left,8.0,11.23046875,3.23046875,3.1629149361453166,2.0900502460571277,0.0,True
2645,S4,Right,10.0,13.18359375,3.18359375,6.599214625176029,4.182754051333582,0.0,True
2646,S4,Right,10.0,13.18359375,3.18359375,3.7744113147598797,2.8604761387176065,0.0,True
2647,S4,Left,8.0,9.765625,1.765625,5.187176368943718,2.529668002422589,0.1171875,True
2648,S4,Backward,15.0,12.20703125,2.79296875,8.662731566616976,3.623689371187738,0.0,True
2649,S4,Left,8.0,10.7421875,2.7421875,1.886411046126648,1.9812292647565175,0.0,True
2650,S4,Backward,15.0,16.11328125,1.11328125,5.276673411782241,2.541325331594362,0.443359375,True
2651,S4,Backward,15.0,5.37109375,9.62890625,502.7920272418801,6.941599646732292,0.0,True
2652,S4,Left,8.0,6.8359375,1.1640625,3.010002127202623,1.7507020686772892,0.41796875,True
2653,S4,Backward,15.0,13.18359375,1.81640625,3.039171239616555,1.4181631890259236,0.091796875,True
2654,S4,Backward,15.0,16.11328125,1.11328125,6.058088823379207,1.3881275874796617,0.443359375,True
2655,S4,Backward,15.0,10.25390625,4.74609375,5.081816854080571,2.1280848733799465,0.0,True
2656,S4,Right,10.0,18.06640625,8.06640625,2.072988604525731,1.0612984167805175,0.0,True
2657,S4,Backward,15.0,10.7421875,4.2578125,6.683091497102733,2.0810430202693047,0.0,True
2658,S4,Backward,15.0,5.37109375,9.62890625,4.027694092821972,1.5253713603704102,0.0,True
2659,S4,Backward,15.0,16.11328125,1.11328125,2.6941173102950686,1.3431587168579193,0.443359375,True
2660,S4,Left,8.0,11.71875,3.71875,4.0251146805437275,2.0327933979292836,0.0,True
2661,S4,Backward,15.0,8.7890625,6.2109375,12.876114430686803,2.1153110382172398,0.0,True
2662,S4,Left,8.0,12.20703125,4.20703125,3.501049510080273,2.4016605464737664,0.0,True
2663,S4,Left,8.0,11.71875,3.71875,7.997313359963852,3.443260708153207,0.0,True
2664,S4,Left,8.0,7.32421875,0.67578125,3.443343776832353,1.8648218483347978,0.662109375,True
2665,S4,Right,10.0,11.71875,1.71875,6.040738519931973,2.387092527418531,0.140625,True
2666,S4,Right,10.0,11.71875,1.71875,7.51968169989421,3.3367716849850173,0.140625,True
2667,S4,Forward,12.0,6.8359375,5.1640625,4.224240783197806,1.6215458944185785,0.0,True
2668,S4,Right,10.0,11.71875,1.71875,7.4933301233975245,2.9294313404997494,0.140625,True
2669,S4,Backward,15.0,10.25390625,4.74609375,3.2129244436418904,1.6699022243699,0.0,True
2670,S4,Left,8.0,6.34765625,1.65234375,3.749915890168516,1.8868563493832247,0.173828125,True
2671,S4,Backward,15.0,5.859375,9.140625,4.423030994134057,2.1539486918680284,0.0,True
2672,S4,Forward,12.0,5.859375,6.140625,20.43695600394119,4.000360835650971,0.0,True
2673,S4,Right,10.0,11.71875,1.71875,5.455636144719999,3.038495759308619,0.140625,True
2674,S4,Right,10.0,5.37109375,4.62890625,54.065708608319824,2.8001252407135278,0.0,True
2675,S4,Backward,15.0,12.20703125,2.79296875,3.3148031168328593,1.6910565559069726,0.0,True
2676,S4,Right,10.0,12.6953125,2.6953125,4.088433286955369,2.1943957491626263,0.0,True
2677,S4,Backward,15.0,7.8125,7.1875,3.0284282657444286,1.6196057930467302,0.0,True
2678,S4,Forward,12.0,6.8359375,5.1640625,3.954831180229488,2.738920205524341,0.0,True
2679,S4,Right,10.0,11.71875,1.71875,5.588774804786755,2.53903576548846,0.140625,True
2680,S4,Right,10.0,,,,,0.0,False
2681,S4,Right,10.0,6.34765625,3.65234375,25.43376814800756,3.825895791774328,0.0,True
2682,S4,Backward,15.0,,,,,0.0,False
2683,S4,Left,8.0,11.23046875,3.23046875,5.305124657066352,2.6329708844489446,0.0,True
2684,S4,Right,10.0,12.20703125,2.20703125,7.449269212339563,3.368693104477558,0.0,True
2685,S4,Left,8.0,12.20703125,4.20703125,3.9701792131574822,2.6909974754902533,0.0,True
2686,S4,Forward,12.0,12.20703125,0.20703125,7.383267174356149,3.5277485897508805,0.896484375,True
2687,S4,Right,10.0,11.23046875,1.23046875,12.304622726222528,6.445578280557519,0.384765625,True
2688,S4,Backward,15.0,11.71875,3.28125,14.99532857141636,5.338049729597901,0.0,True
2689,S4,Right,10.0,13.18359375,3.18359375,5.4089289211161535,3.956465479825856,0.0,True
2690,S4,Forward,12.0,6.8359375,5.1640625,4.325388906360669,2.260535658947294,0.0,True
2691,S4,Left,8.0,,,,,0.0,False
2692,S4,Left,8.0,11.71875,3.71875,2.607504927722221,2.5055532064735186,0.0,True
2693,S4,Right,10.0,12.6953125,2.6953125,4.874650988720094,3.7281202939515663,0.0,True
2694,S4,Backward,15.0,16.11328125,1.11328125,5.219982764212794,2.783796143244934,0.443359375,True
2695,S4,Right,10.0,,,,,0.0,False
2696,S4,Backward,15.0,11.23046875,3.76953125,10.324029549675814,5.736267406493802,0.0,True
2697,S4,Right,10.0,12.6953125,2.6953125,4.169738471794129,3.1360494187482453,0.0,True
2698,S4,Backward,15.0,11.23046875,3.76953125,3.1792073708808837,1.8714387493309816,0.0,True
2699,S4,Backward,15.0,11.71875,3.28125,7.225716379222327,4.200817977567323,0.0,True
2700,S4,Backward,15.0,16.11328125,1.11328125,3.933798303418744,2.092414240915883,0.443359375,True
2701,S4,Backward,15.0,12.20703125,2.79296875,4.017452065504368,2.272217174878148,0.0,True
2702,S4,Left,8.0,11.71875,3.71875,4.913249055035213,3.351827289735666,0.0,True
2703,S4,Forward,12.0,11.23046875,0.76953125,5.469183337852286,3.255191022114208,0.615234375,True
2704,S4,Forward,12.0,,,,,0.0,False
2705,S4,Backward,15.0,12.20703125,2.79296875,12.082046467552681,6.0756566930153975,0.0,True
